date,product,sku,quantity,category,cost_price,selling_price
2024-10-26,Coca-Cola 1.5L,BEV-CCR-15L,13,Beverages,55.00,70.00
2024-10-26,Milo Powdered Drink 33g Sachet,BEV-MIL-33,19,Beverages,6.00,9.00
2024-10-26,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,12,Beverages,6.00,9.00
2024-10-26,Sky Flakes Crackers,SNK-SKF-01,10,Snacks,8.00,12.00
2024-10-26,Chippy Barbecue 110g,SNK-CHP-110,8,Snacks,12.00,18.00
2024-10-26,Surf Detergent Powder 65g,HSH-SRF-65,8,Household,6.00,9.00
2024-10-26,Safeguard Soap 90g,BDY-SFG-90,4,Body Care,22.00,30.00
2024-10-26,Colgate Toothpaste 150g,BDY-COL-150,7,Body Care,55.00,72.00
2024-10-26,Palmolive Shampoo Sachet,BDY-PLM-01,10,Body Care,5.00,8.00
2024-10-26,Datu Puti Soy Sauce 385ml,CON-DTP-385,7,Condiments,18.00,25.00
2024-10-26,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2024-10-26,Pandesal 10pcs,BKY-PDS-10,10,Bakery,45.00,60.00
2024-10-26,Fresh Eggs Tray 30s,FRS-EGG-30,9,Fresh,210.00,260.00
2024-10-26,CDO Hotdog 1kg,FRS-HTD-1K,5,Fresh,180.00,230.00
2024-10-27,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2024-10-27,Lucky Me Pancit Canton,PNT-LMC-55G,23,Pantry,10.00,14.00
2024-10-27,Argentina Corned Beef 175g,CAN-ACB-175,6,Canned Goods,45.00,55.00
2024-10-27,Century Tuna Flakes in Oil,CAN-CTF-155,8,Canned Goods,38.00,48.00
2024-10-27,Nescafé 3-in-1 Original,BEV-N3N-01,6,Beverages,5.00,7.00
2024-10-27,San Miguel Pale Pilsen 330ml,BEV-SMB-330,11,Beverages,50.00,65.00
2024-10-27,Coca-Cola 1.5L,BEV-CCR-15L,6,Beverages,55.00,70.00
2024-10-27,Milo Powdered Drink 33g Sachet,BEV-MIL-33,8,Beverages,6.00,9.00
2024-10-27,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,10,Beverages,6.00,9.00
2024-10-27,Sky Flakes Crackers,SNK-SKF-01,9,Snacks,8.00,12.00
2024-10-27,Chippy Barbecue 110g,SNK-CHP-110,8,Snacks,12.00,18.00
2024-10-27,Surf Detergent Powder 65g,HSH-SRF-65,8,Household,6.00,9.00
2024-10-27,Safeguard Soap 90g,BDY-SFG-90,3,Body Care,22.00,30.00
2024-10-27,Colgate Toothpaste 150g,BDY-COL-150,6,Body Care,55.00,72.00
2024-10-27,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2024-10-27,Datu Puti Soy Sauce 385ml,CON-DTP-385,1,Condiments,18.00,25.00
2024-10-27,Bear Brand Powdered Milk 320g,DRY-BBM-320,6,Dairy,70.00,90.00
2024-10-27,Pandesal 10pcs,BKY-PDS-10,15,Bakery,45.00,60.00
2024-10-27,Fresh Eggs Tray 30s,FRS-EGG-30,9,Fresh,210.00,260.00
2024-10-27,CDO Hotdog 1kg,FRS-HTD-1K,1,Fresh,180.00,230.00
2024-10-28,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,3,Pantry,60.00,75.00
2024-10-28,Lucky Me Pancit Canton,PNT-LMC-55G,13,Pantry,10.00,14.00
2024-10-28,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2024-10-28,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2024-10-28,Nescafé 3-in-1 Original,BEV-N3N-01,5,Beverages,5.00,7.00
2024-10-28,San Miguel Pale Pilsen 330ml,BEV-SMB-330,3,Beverages,50.00,65.00
2024-10-28,Coca-Cola 1.5L,BEV-CCR-15L,9,Beverages,55.00,70.00
2024-10-28,Milo Powdered Drink 33g Sachet,BEV-MIL-33,15,Beverages,6.00,9.00
2024-10-28,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,7,Beverages,6.00,9.00
2024-10-28,Sky Flakes Crackers,SNK-SKF-01,4,Snacks,8.00,12.00
2024-10-28,Chippy Barbecue 110g,SNK-CHP-110,6,Snacks,12.00,18.00
2024-10-28,Surf Detergent Powder 65g,HSH-SRF-65,4,Household,6.00,9.00
2024-10-28,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2024-10-28,Colgate Toothpaste 150g,BDY-COL-150,7,Body Care,55.00,72.00
2024-10-28,Palmolive Shampoo Sachet,BDY-PLM-01,5,Body Care,5.00,8.00
2024-10-28,Datu Puti Soy Sauce 385ml,CON-DTP-385,5,Condiments,18.00,25.00
2024-10-28,Bear Brand Powdered Milk 320g,DRY-BBM-320,2,Dairy,70.00,90.00
2024-10-28,Pandesal 10pcs,BKY-PDS-10,8,Bakery,45.00,60.00
2024-10-28,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2024-10-28,CDO Hotdog 1kg,FRS-HTD-1K,1,Fresh,180.00,230.00
2024-10-29,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,6,Pantry,60.00,75.00
2024-10-29,Lucky Me Pancit Canton,PNT-LMC-55G,19,Pantry,10.00,14.00
2024-10-29,Argentina Corned Beef 175g,CAN-ACB-175,5,Canned Goods,45.00,55.00
2024-10-29,Century Tuna Flakes in Oil,CAN-CTF-155,7,Canned Goods,38.00,48.00
2024-10-29,Nescafé 3-in-1 Original,BEV-N3N-01,8,Beverages,5.00,7.00
2024-10-29,San Miguel Pale Pilsen 330ml,BEV-SMB-330,3,Beverages,50.00,65.00
2024-10-29,Coca-Cola 1.5L,BEV-CCR-15L,10,Beverages,55.00,70.00
2024-10-29,Milo Powdered Drink 33g Sachet,BEV-MIL-33,9,Beverages,6.00,9.00
2024-10-29,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,11,Beverages,6.00,9.00
2024-10-29,Sky Flakes Crackers,SNK-SKF-01,8,Snacks,8.00,12.00
2024-10-29,Chippy Barbecue 110g,SNK-CHP-110,9,Snacks,12.00,18.00
2024-10-29,Surf Detergent Powder 65g,HSH-SRF-65,13,Household,6.00,9.00
2024-10-29,Safeguard Soap 90g,BDY-SFG-90,6,Body Care,22.00,30.00
2024-10-29,Colgate Toothpaste 150g,BDY-COL-150,4,Body Care,55.00,72.00
2024-10-29,Palmolive Shampoo Sachet,BDY-PLM-01,11,Body Care,5.00,8.00
2024-10-29,Datu Puti Soy Sauce 385ml,CON-DTP-385,5,Condiments,18.00,25.00
2024-10-29,Bear Brand Powdered Milk 320g,DRY-BBM-320,6,Dairy,70.00,90.00
2024-10-29,Pandesal 10pcs,BKY-PDS-10,11,Bakery,45.00,60.00
2024-10-29,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2024-10-29,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2024-10-30,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,3,Pantry,60.00,75.00
2024-10-30,Lucky Me Pancit Canton,PNT-LMC-55G,17,Pantry,10.00,14.00
2024-10-30,Argentina Corned Beef 175g,CAN-ACB-175,8,Canned Goods,45.00,55.00
2024-10-30,Century Tuna Flakes in Oil,CAN-CTF-155,7,Canned Goods,38.00,48.00
2024-10-30,Nescafé 3-in-1 Original,BEV-N3N-01,16,Beverages,5.00,7.00
2024-10-30,San Miguel Pale Pilsen 330ml,BEV-SMB-330,8,Beverages,50.00,65.00
2024-10-30,Coca-Cola 1.5L,BEV-CCR-15L,11,Beverages,55.00,70.00
2024-10-30,Milo Powdered Drink 33g Sachet,BEV-MIL-33,10,Beverages,6.00,9.00
2024-10-30,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,7,Beverages,6.00,9.00
2024-10-30,Sky Flakes Crackers,SNK-SKF-01,7,Snacks,8.00,12.00
2024-10-30,Chippy Barbecue 110g,SNK-CHP-110,10,Snacks,12.00,18.00
2024-10-30,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2024-10-30,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2024-10-30,Colgate Toothpaste 150g,BDY-COL-150,6,Body Care,55.00,72.00
2024-10-30,Palmolive Shampoo Sachet,BDY-PLM-01,5,Body Care,5.00,8.00
2024-10-30,Datu Puti Soy Sauce 385ml,CON-DTP-385,4,Condiments,18.00,25.00
2024-10-30,Bear Brand Powdered Milk 320g,DRY-BBM-320,1,Dairy,70.00,90.00
2024-10-30,Pandesal 10pcs,BKY-PDS-10,11,Bakery,45.00,60.00
2024-10-30,Fresh Eggs Tray 30s,FRS-EGG-30,6,Fresh,210.00,260.00
2024-10-30,CDO Hotdog 1kg,FRS-HTD-1K,6,Fresh,180.00,230.00
2024-10-31,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,12,Pantry,60.00,75.00
2024-10-31,Lucky Me Pancit Canton,PNT-LMC-55G,20,Pantry,10.00,14.00
2024-10-31,Argentina Corned Beef 175g,CAN-ACB-175,5,Canned Goods,45.00,55.00
2024-10-31,Century Tuna Flakes in Oil,CAN-CTF-155,7,Canned Goods,38.00,48.00
2024-10-31,Nescafé 3-in-1 Original,BEV-N3N-01,13,Beverages,5.00,7.00
2024-10-31,San Miguel Pale Pilsen 330ml,BEV-SMB-330,6,Beverages,50.00,65.00
2024-10-31,Coca-Cola 1.5L,BEV-CCR-15L,5,Beverages,55.00,70.00
2024-10-31,Milo Powdered Drink 33g Sachet,BEV-MIL-33,14,Beverages,6.00,9.00
2024-10-31,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,10,Beverages,6.00,9.00
2024-10-31,Sky Flakes Crackers,SNK-SKF-01,10,Snacks,8.00,12.00
2024-10-31,Chippy Barbecue 110g,SNK-CHP-110,10,Snacks,12.00,18.00
2024-10-31,Surf Detergent Powder 65g,HSH-SRF-65,10,Household,6.00,9.00
2024-10-31,Safeguard Soap 90g,BDY-SFG-90,8,Body Care,22.00,30.00
2024-10-31,Colgate Toothpaste 150g,BDY-COL-150,5,Body Care,55.00,72.00
2024-10-31,Palmolive Shampoo Sachet,BDY-PLM-01,10,Body Care,5.00,8.00
2024-10-31,Datu Puti Soy Sauce 385ml,CON-DTP-385,8,Condiments,18.00,25.00
2024-10-31,Bear Brand Powdered Milk 320g,DRY-BBM-320,9,Dairy,70.00,90.00
2024-10-31,Pandesal 10pcs,BKY-PDS-10,14,Bakery,45.00,60.00
2024-10-31,Fresh Eggs Tray 30s,FRS-EGG-30,9,Fresh,210.00,260.00
2024-10-31,CDO Hotdog 1kg,FRS-HTD-1K,7,Fresh,180.00,230.00
2024-11-01,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,5,Pantry,60.00,75.00
2024-11-01,Lucky Me Pancit Canton,PNT-LMC-55G,21,Pantry,10.00,14.00
2024-11-01,Argentina Corned Beef 175g,CAN-ACB-175,8,Canned Goods,45.00,55.00
2024-11-01,Century Tuna Flakes in Oil,CAN-CTF-155,4,Canned Goods,38.00,48.00
2024-11-01,Nescafé 3-in-1 Original,BEV-N3N-01,15,Beverages,5.00,7.00
2024-11-01,San Miguel Pale Pilsen 330ml,BEV-SMB-330,6,Beverages,50.00,65.00
2024-11-01,Coca-Cola 1.5L,BEV-CCR-15L,13,Beverages,55.00,70.00
2024-11-01,Milo Powdered Drink 33g Sachet,BEV-MIL-33,16,Beverages,6.00,9.00
2024-11-01,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,17,Beverages,6.00,9.00
2024-11-01,Sky Flakes Crackers,SNK-SKF-01,14,Snacks,8.00,12.00
2024-11-01,Chippy Barbecue 110g,SNK-CHP-110,7,Snacks,12.00,18.00
2024-11-01,Surf Detergent Powder 65g,HSH-SRF-65,11,Household,6.00,9.00
2024-11-01,Safeguard Soap 90g,BDY-SFG-90,4,Body Care,22.00,30.00
2024-11-01,Colgate Toothpaste 150g,BDY-COL-150,5,Body Care,55.00,72.00
2024-11-01,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2024-11-01,Datu Puti Soy Sauce 385ml,CON-DTP-385,4,Condiments,18.00,25.00
2024-11-01,Bear Brand Powdered Milk 320g,DRY-BBM-320,2,Dairy,70.00,90.00
2024-11-01,Pandesal 10pcs,BKY-PDS-10,6,Bakery,45.00,60.00
2024-11-01,Fresh Eggs Tray 30s,FRS-EGG-30,12,Fresh,210.00,260.00
2024-11-01,CDO Hotdog 1kg,FRS-HTD-1K,6,Fresh,180.00,230.00
2024-11-02,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,8,Pantry,60.00,75.00
2024-11-02,Lucky Me Pancit Canton,PNT-LMC-55G,26,Pantry,10.00,14.00
2024-11-02,Argentina Corned Beef 175g,CAN-ACB-175,9,Canned Goods,45.00,55.00
2024-11-02,Century Tuna Flakes in Oil,CAN-CTF-155,5,Canned Goods,38.00,48.00
2024-11-02,Nescafé 3-in-1 Original,BEV-N3N-01,13,Beverages,5.00,7.00
2024-11-02,San Miguel Pale Pilsen 330ml,BEV-SMB-330,17,Beverages,50.00,65.00
2024-11-02,Coca-Cola 1.5L,BEV-CCR-15L,12,Beverages,55.00,70.00
2024-11-02,Milo Powdered Drink 33g Sachet,BEV-MIL-33,17,Beverages,6.00,9.00
2024-11-02,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,19,Beverages,6.00,9.00
2024-11-02,Sky Flakes Crackers,4.80E+12,9,Snacks,8.00,12.00
2024-11-02,Chippy Barbecue 110g,SNK-CHP-110,4,Snacks,12.00,18.00
2024-11-02,Surf Detergent Powder 65g,HSH-SRF-65,4,Household,6.00,9.00
2024-11-02,Colgate Toothpaste 150g,BDY-COL-150,4,Body Care,55.00,72.00
2024-11-02,Palmolive Shampoo Sachet,BDY-PLM-01,7,Body Care,5.00,8.00
2024-11-02,Datu Puti Soy Sauce 385ml,CON-DTP-385,4,Condiments,18.00,25.00
2024-11-02,Bear Brand Powdered Milk 320g,DRY-BBM-320,7,Dairy,70.00,90.00
31/1/24,Pandesal 10pcs,BKY-PDS-10,19,Bakery,45.00,60.00
2024-11-02,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2024-11-02,CDO Hotdog 1kg,FRS-HTD-1K,8,Fresh,180.00,230.00
2024-11-03,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,6,Pantry,60.00,75.00
2024-11-03,Lucky Me Pancit Canton,PNT-LMC-55G,15,Pantry,10.00,14.00
2024-11-03,Argentina Corned Beef 175g,CAN-ACB-175,6,Canned Goods,45.00,55.00
2024-11-03,Century Tuna Flakes in Oil,CAN-CTF-155,6,Canned Goods,38.00,48.00
2024-11-03,Nescafé 3-in-1 Original,BEV-N3N-01,3,Beverages,5.00,7.00
2024-11-03,San Miguel Pale Pilsen 330ml,BEV-SMB-330,8,Beverages,50.00,65.00
2024-11-03,Coca-Cola 1.5L,BEV-CCR-15L,4,Beverages,55.00,70.00
2024-11-03,Milo Powdered Drink 33g Sachet,BEV-MIL-33,10,Beverages,6.00,9.00
2024-11-03,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,0,Beverages,6.00,9.00
2024-11-03,Sky Flakes Crackers,SNK-SKF-01,7,Snacks,8.00,12.00
2024-11-03,Chippy Barbecue 110g,SNK-CHP-110,7,Snacks,12.00,18.00
2024-11-03,Surf Detergent Powder 65g,HSH-SRF-65,7,Household,6.00,9.00
2024-11-03,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2024-11-03,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2024-11-03,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2024-11-03,Datu Puti Soy Sauce 385ml,CON-DTP-385,7,Condiments,18.00,25.00
2024-11-03,Bear Brand Powdered Milk 320g,DRY-BBM-320,7,Dairy,70.00,90.00
2024-11-03,Pandesal 10pcs,BKY-PDS-10,12,Bakery,45.00,60.00
2024-11-03,Fresh Eggs Tray 30s,FRS-EGG-30,6,Fresh,210.00,260.00
2024-11-03,CDO Hotdog 1kg,FRS-HTD-1K,5,Fresh,180.00,230.00
2024-11-04,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,6,Pantry,60.00,75.00
2024-11-04,Lucky Me Pancit Canton,PNT-LMC-55G,18,Pantry,10.00,14.00
2024-11-04,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2024-11-04,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2024-11-04,Nescafé 3-in-1 Original,BEV-N3N-01,9,Beverages,5.00,7.00
2024-11-04,San Miguel Pale Pilsen 330ml,BEV-SMB-330,14,Beverages,50.00,65.00
2024-11-04,Coca-Cola 1.5L,BEV-CCR-15L,8,Beverages,55.00,70.00
2024-11-04,Milo Powdered Drink 33g Sachet,BEV-MIL-33,5,Beverages,6.00,9.00
2024-11-04,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,4,Beverages,6.00,9.00
2024-11-04,Sky Flakes Crackers,SNK-SKF-01,9,Snacks,8.00,12.00
2024-11-04,Chippy Barbecue 110g,SNK-CHP-110,9,Snacks,12.00,18.00
2024-11-04,Surf Detergent Powder 65g,HSH-SRF-65,7,Household,6.00,9.00
2024-11-04,Safeguard Soap 90g,BDY-SFG-90,7,Body Care,22.00,30.00
2024-11-04,Colgate Toothpaste 150g,BDY-COL-150,5,Body Care,55.00,72.00
2024-11-04,Palmolive Shampoo Sachet,BDY-PLM-01,15,Body Care,5.00,8.00
2024-11-04,Datu Puti Soy Sauce 385ml,CON-DTP-385,3,Condiments,18.00,25.00
2024-11-04,Bear Brand Powdered Milk 320g,DRY-BBM-320,3,Dairy,70.00,90.00
2024-11-04,Pandesal 10pcs,BKY-PDS-10,6,Bakery,45.00,60.00
2024-11-04,Fresh Eggs Tray 30s,FRS-EGG-30,6,Fresh,210.00,260.00
2024-11-04,CDO Hotdog 1kg,FRS-HTD-1K,5,Fresh,180.00,230.00
2024-11-05,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2024-11-05,Lucky Me Pancit Canton,PNT-LMC-55G,19,Pantry,10.00,14.00
2024-11-05,Argentina Corned Beef 175g,CAN-ACB-175,2,Canned Goods,45.00,55.00
2024-11-05,Century Tuna Flakes in Oil,CAN-CTF-155,2,Canned Goods,38.00,48.00
2024-11-05,Nescafé 3-in-1 Original,BEV-N3N-01,10,Beverages,5.00,7.00
2024-11-05,San Miguel Pale Pilsen 330ml,BEV-SMB-330,4,Beverages,50.00,65.00
2024-11-05,Coca-Cola 1.5L,BEV-CCR-15L,8,Beverages,55.00,70.00
2024-11-05,Milo Powdered Drink 33g Sachet,BEV-MIL-33,9,Beverages,6.00,9.00
2024-11-05,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,5,Beverages,6.00,9.00
2024-11-05,Sky Flakes Crackers,SNK-SKF-01,4,Snacks,8.00,12.00
2024-11-05,Chippy Barbecue 110g,SNK-CHP-110,8,Snacks,12.00,18.00
2024-11-05,Surf Detergent Powder 65g,HSH-SRF-65,2,Household,6.00,9.00
2024-11-05,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2024-11-05,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2024-11-05,Datu Puti Soy Sauce 385ml,CON-DTP-385,5,Condiments,18.00,25.00
2024-11-05,Bear Brand Powdered Milk 320g,DRY-BBM-320,2,Dairy,70.00,90.00
2024-11-05,Pandesal 10pcs,BKY-PDS-10,10,Bakery,45.00,60.00
2024-11-05,Fresh Eggs Tray 30s,FRS-EGG-30,5,Fresh,210.00,260.00
2024-11-05,CDO Hotdog 1kg,FRS-HTD-1K,2,Fresh,180.00,230.00
2024-11-06,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2024-11-06,Lucky Me Pancit Canton,PNT-LMC-55G,11,Pantry,10.00,14.00
2024-11-06,Argentina Corned Beef 175g,CAN-ACB-175,2,Canned Goods,45.00,55.00
2024-11-06,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2024-11-06,Nescafé 3-in-1 Original,BEV-N3N-01,4,Beverages,5.00,7.00
2024-11-06,San Miguel Pale Pilsen 330ml,BEV-SMB-330,1,Beverages,50.00,65.00
2024-11-06,Coca-Cola 1.5L,BEV-CCR-15L,13,Beverages,55.00,70.00
2024-11-06,Milo Powdered Drink 33g Sachet,BEV-MIL-33,10,Beverages,6.00,9.00
2024-11-06,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,3,Beverages,6.00,9.00
2024-11-06,Sky Flakes Crackers,SNK-SKF-01,3,Snacks,8.00,12.00
2024-11-06,Chippy Barbecue 110g,SNK-CHP-110,9,Snacks,12.00,18.00
2024-11-06,Surf Detergent Powder 65g,HSH-SRF-65,4,Household,6.00,9.00
2024-11-06,Safeguard Soap 90g,BDY-SFG-90,6,Body Care,22.00,30.00
2024-11-06,Colgate Toothpaste 150g,BDY-COL-150,2,Body Care,55.00,72.00
2024-11-06,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2024-11-06,Datu Puti Soy Sauce 385ml,CON-DTP-385,3,Condiments,18.00,25.00
2024-11-06,Bear Brand Powdered Milk 320g,DRY-BBM-320,1,Dairy,70.00,90.00
2024-11-06,Pandesal 10pcs,BKY-PDS-10,12,Bakery,45.00,60.00
2024-11-06,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2024-11-06,CDO Hotdog 1kg,FRS-HTD-1K,2,Fresh,180.00,230.00
2024-11-07,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,3,Pantry,60.00,75.00
2024-11-07,Lucky Me Pancit Canton,PNT-LMC-55G,12,Pantry,10.00,14.00
2024-11-07,Argentina Corned Beef 175g,CAN-ACB-175,2,Canned Goods,45.00,55.00
2024-11-07,Century Tuna Flakes in Oil,CAN-CTF-155,7,Canned Goods,38.00,48.00
2024-11-07,Nescafé 3-in-1 Original,BEV-N3N-01,4,Beverages,5.00,7.00
2024-11-07,San Miguel Pale Pilsen 330ml,BEV-SMB-330,5,Beverages,50.00,65.00
2024-11-07,Coca-Cola 1.5L,BEV-CCR-15L,7,Beverages,55.00,70.00
2024-11-07,Milo Powdered Drink 33g Sachet,BEV-MIL-33,12,Beverages,6.00,9.00
2024-11-07,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,13,Beverages,6.00,9.00
2024-11-07,Sky Flakes Crackers,SNK-SKF-01,7,Snacks,8.00,12.00
2024-11-07,Chippy Barbecue 110g,SNK-CHP-110,8,Snacks,12.00,18.00
2024-11-07,Surf Detergent Powder 65g,HSH-SRF-65,6,Household,6.00,9.00
2024-11-07,Safeguard Soap 90g,BDY-SFG-90,3,Body Care,22.00,30.00
2024-11-07,Colgate Toothpaste 150g,BDY-COL-150,2,Body Care,55.00,72.00
2024-11-07,Palmolive Shampoo Sachet,BDY-PLM-01,7,Body Care,5.00,8.00
2024-11-07,Datu Puti Soy Sauce 385ml,CON-DTP-385,5,Condiments,18.00,25.00
2024-11-07,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2024-11-07,Pandesal 10pcs,BKY-PDS-10,15,Bakery,45.00,60.00
2024-11-07,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2024-11-07,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2024-11-08,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,8,Pantry,60.00,75.00
2024-11-08,Lucky Me Pancit Canton,PNT-LMC-55G,13,Pantry,10.00,14.00
2024-11-08,Argentina Corned Beef 175g,CAN-ACB-175,4,Canned Goods,45.00,55.00
2024-11-08,Century Tuna Flakes in Oil,CAN-CTF-155,7,Canned Goods,38.00,48.00
2024-11-08,Nescafé 3-in-1 Original,BEV-N3N-01,10,Beverages,5.00,7.00
2024-11-08,San Miguel Pale Pilsen 330ml,BEV-SMB-330,3,Beverages,50.00,65.00
2024-11-08,Coca-Cola 1.5L,BEV-CCR-15L,10,Beverages,55.00,70.00
2024-11-08,Milo Powdered Drink 33g Sachet,BEV-MIL-33,5,Beverages,6.00,9.00
2024-11-08,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,10,Beverages,6.00,9.00
2024-11-08,Sky Flakes Crackers,SNK-SKF-01,7,Snacks,8.00,12.00
2024-11-08,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2024-11-08,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2024-11-08,Colgate Toothpaste 150g,BDY-COL-150,4,Body Care,55.00,72.00
2024-11-08,Palmolive Shampoo Sachet,BDY-PLM-01,14,Body Care,5.00,8.00
2024-11-08,Datu Puti Soy Sauce 385ml,CON-DTP-385,5,Condiments,18.00,25.00
2024-11-08,Bear Brand Powdered Milk 320g,DRY-BBM-320,3,Dairy,70.00,90.00
2024-11-08,Pandesal 10pcs,BKY-PDS-10,18,Bakery,45.00,60.00
2024-11-08,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2024-11-08,CDO Hotdog 1kg,FRS-HTD-1K,2,Fresh,180.00,230.00
2024-11-09,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2024-11-09,Lucky Me Pancit Canton,PNT-LMC-55G,18,Pantry,10.00,14.00
2024-11-09,Argentina Corned Beef 175g,CAN-ACB-175,8,Canned Goods,45.00,55.00
2024-11-09,Century Tuna Flakes in Oil,CAN-CTF-155,10,Canned Goods,38.00,48.00
2024-11-09,Nescafé 3-in-1 Original,BEV-N3N-01,10,Beverages,5.00,7.00
2024-11-09,San Miguel Pale Pilsen 330ml,BEV-SMB-330,8,Beverages,50.00,65.00
2024-11-09,Coca-Cola 1.5L,BEV-CCR-15L,8,Beverages,55.00,70.00
2024-11-09,Milo Powdered Drink 33g Sachet,BEV-MIL-33,18,Beverages,6.00,9.00
2024-11-09,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,14,Beverages,6.00,9.00
2024-11-09,Sky Flakes Crackers,SNK-SKF-01,8,Snacks,8.00,12.00
2024-11-09,Chippy Barbecue 110g,SNK-CHP-110,13,Snacks,12.00,18.00
2024-11-09,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2024-11-09,Safeguard Soap 90g,BDY-SFG-90,6,Body Care,22.00,30.00
2024-11-09,Colgate Toothpaste 150g,BDY-COL-150,4,Body Care,55.00,72.00
2024-11-09,Palmolive Shampoo Sachet,BDY-PLM-01,11,Body Care,5.00,8.00
2024-11-09,Datu Puti Soy Sauce 385ml,CON-DTP-385,6,Condiments,18.00,25.00
2024-11-09,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2024-11-09,Pandesal 10pcs,BKY-PDS-10,12,Bakery,45.00,60.00
2024-11-09,Fresh Eggs Tray 30s,FRS-EGG-30,6,Fresh,210.00,260.00
2024-11-09,CDO Hotdog 1kg,FRS-HTD-1K,2,Fresh,180.00,230.00
2024-11-10,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,5,Pantry,60.00,75.00
2024-11-10,Lucky Me Pancit Canton,PNT-LMC-55G,17,Pantry,10.00,14.00
2024-11-10,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2024-11-10,Century Tuna Flakes in Oil,CAN-CTF-155,2,Canned Goods,38.00,48.00
